order	family	subfamily	genus	clade	species	common_name	gaa_name	synonymies	itis_names	aweb_uid	uri/guid	taxon_notes_public
Anura	Leptodactylidae		Leptodactylus		peritoaktites	Coastal Ecuador smoky jungle frog, Rã-defumada-de-selva-costeira-de-Ecuador, Rana ahumada de la selva costera de Ecuador	Leptodactylus peritoaktites			6711	http://amphibiaweb.org/species/6711	
Anura	Leptodactylidae		Leptodactylus		petersii		Leptodactylus petersii		Leptodactylus brevipes, Leptodactylus intermedium, Leptodactylus intermedius	3354	http://amphibiaweb.org/species/3354	
Anura	Leptodactylidae		Leptodactylus		plaumanni		Leptodactylus plaumanni			3355	http://amphibiaweb.org/species/3355	
Anura	Leptodactylidae		Leptodactylus		podicipinus		Leptodactylus podicipinus			3356	http://amphibiaweb.org/species/3356	
Anura	Leptodactylidae		Leptodactylus		poecilochilus		Leptodactylus poecilochilus		Leptodactylus maculilabris, Leptodactylus quadrivittatus, Cystignathus poecilochilus	3357	http://amphibiaweb.org/species/3357	
Anura	Leptodactylidae		Leptodactylus		pustulatus		Leptodactylus pustulatus			3358	http://amphibiaweb.org/species/3358	
Anura	Leptodactylidae		Leptodactylus		rhodomerus	Red-thighed thin-toed frog, Rã-de-dedos-delgados-de-coxas-vermelhas, Rana dededos delgados de muslos rojos	Leptodactylus rhodomerus			6712	http://amphibiaweb.org/species/6712	
Anura	Leptodactylidae		Leptodactylus		rhodomystax		Leptodactylus rhodomystax		Leptodactylus stictigularis	3359	http://amphibiaweb.org/species/3359	
Anura	Leptodactylidae		Leptodactylus		rhodonotus		Leptodactylus rhodonotus			3360	http://amphibiaweb.org/species/3360	
Anura	Leptodactylidae		Leptodactylus		rhodostima		Leptodactylus rhodostima			3361	http://amphibiaweb.org/species/3361	
Anura	Leptodactylidae		Leptodactylus		riveroi		Leptodactylus riveroi			3362	http://amphibiaweb.org/species/3362	
Anura	Leptodactylidae		Leptodactylus		rugosus		Leptodactylus rugosus			3363	http://amphibiaweb.org/species/3363	
Anura	Leptodactylidae		Leptodactylus		sabanensis		Leptodactylus sabanensis			3364	http://amphibiaweb.org/species/3364	
Anura	Leptodactylidae		Leptodactylus		savagei	Savage's thin-toed frog, Rã-de-dedos-delgados-de-savage, Rana de dedos delgados de Savage	Leptodactylus savagei			6713	http://amphibiaweb.org/species/6713	
Anura	Leptodactylidae		Leptodactylus		sertanejo		Leptodactylus sertanejo			6974	http://amphibiaweb.org/species/6974	
Anura	Leptodactylidae		Leptodactylus		silvanimbus		Leptodactylus silvanimbus			3365	http://amphibiaweb.org/species/3365	
Anura	Leptodactylidae		Leptodactylus	Adenomera	simonstuarti					7546	http://amphibiaweb.org/species/7546	
Anura	Leptodactylidae		Leptodactylus		spixi		Leptodactylus spixi			3366	http://amphibiaweb.org/species/3366	
Anura	Leptodactylidae		Leptodactylus		stenodema		Leptodactylus stenodema		Leptodactylus vilarsi	3367	http://amphibiaweb.org/species/3367	
Anura	Leptodactylidae		Leptodactylus		syphax		Leptodactylus syphax			3368	http://amphibiaweb.org/species/3368	
Anura	Leptodactylidae		Leptodactylus		tapiti		Leptodactylus tapiti			3369	http://amphibiaweb.org/species/3369	
Anura	Leptodactylidae		Leptodactylus		thomei		Leptodactylus thomei			6817	http://amphibiaweb.org/species/6817	
Anura	Leptodactylidae		Leptodactylus		troglodytes		Leptodactylus troglodytes			3370	http://amphibiaweb.org/species/3370	
Anura	Leptodactylidae		Leptodactylus		turimiquensis	Calf frog, Rã-vitelo, Rana ternero	Leptodactylus turimiquensis			6714	http://amphibiaweb.org/species/6714	
Anura	Leptodactylidae		Leptodactylus		validus	Garman's thin-toed frog, Garman's woodland frog, Bottle-and-spoon frog, Rana de dedos delgados de Garman, Sapito rostro-palido, Smooth-skinned ditch frog, Whistling frog, Windward ditch frog.	Leptodactylus validus			3371	http://amphibiaweb.org/species/3371	
Anura	Leptodactylidae		Leptodactylus		vastus	Northeastern pepper frog, Rã-pimenta-do-Nordeste, Rana pimienta del nordeste	Leptodactylus vastus			6715	http://amphibiaweb.org/species/6715	
Anura	Leptodactylidae		Leptodactylus		ventrimaculatus		Leptodactylus ventrimaculatus			3372	http://amphibiaweb.org/species/3372	
Anura	Leptodactylidae		Leptodactylus		viridis		Leptodactylus viridis			3373	http://amphibiaweb.org/species/3373	
Anura	Leptodactylidae		Leptodactylus		wagneri		Leptodactylus wagneri			3374	http://amphibiaweb.org/species/3374	
Anura	Leptodactylidae		Lithodytes		lineatus		Leptodactylus lineatus		Leptodactylus hemidactyloides, Rana lineata, Leptodactylus lineatus	3376	http://amphibiaweb.org/species/3376	
Anura	Leptodactylidae		Paratelmatobius		cardosoi		Paratelmatobius cardosoi			5484	http://amphibiaweb.org/species/5484	
Anura	Leptodactylidae		Paratelmatobius		gaigeae		Paratelmatobius gaigeae		Leptodactylus gaigeae	3378	http://amphibiaweb.org/species/3378	
Anura	Leptodactylidae		Paratelmatobius		lutzii		Paratelmatobius lutzii			3379	http://amphibiaweb.org/species/3379	
Anura	Leptodactylidae		Paratelmatobius		mantiqueira		Paratelmatobius mantiqueira			5485	http://amphibiaweb.org/species/5485	
Anura	Leptodactylidae		Paratelmatobius		pictiventris					5614	http://amphibiaweb.org/species/5614	
Anura	Leptodactylidae		Paratelmatobius		poecilogaster		Paratelmatobius poecilogaster			3380	http://amphibiaweb.org/species/3380	
Anura	Leptodactylidae		Paratelmatobius		yepiranga					7479	http://amphibiaweb.org/species/7479	
Anura	Leptodactylidae		Physalaemus		aguirrei		Physalaemus aguirrei			3382	http://amphibiaweb.org/species/3382	
Anura	Leptodactylidae		Physalaemus		albifrons		Physalaemus albifrons			3383	http://amphibiaweb.org/species/3383	
Anura	Leptodactylidae		Physalaemus		albonotatus		Physalaemus albonotatus			3384	http://amphibiaweb.org/species/3384	
Anura	Leptodactylidae		Physalaemus		angrensis		Physalaemus angrensis			6814	http://amphibiaweb.org/species/6814	
Anura	Leptodactylidae		Physalaemus		atlanticus		Physalaemus atlanticus			6264	http://amphibiaweb.org/species/6264	
Anura	Leptodactylidae		Physalaemus		barrioi	Bocaina Dwarf Frog, razinha choradeira	Physalaemus barrioi			3385	http://amphibiaweb.org/species/3385	
Anura	Leptodactylidae		Physalaemus		biligonigerus		Physalaemus biligonigerus			3386	http://amphibiaweb.org/species/3386	
Anura	Leptodactylidae		Physalaemus		bokermanni		Physalaemus bokermanni			3387	http://amphibiaweb.org/species/3387	
Anura	Leptodactylidae		Physalaemus		caete		Physalaemus caete			5616	http://amphibiaweb.org/species/5616	
Anura	Leptodactylidae		Physalaemus		camacan		Physalaemus camacan			6458	http://amphibiaweb.org/species/6458	
Anura	Leptodactylidae		Physalaemus		centralis	Central Dwarf Frog; rãzinha	Physalaemus centralis			3388	http://amphibiaweb.org/species/3388	
Anura	Leptodactylidae		Physalaemus		cicada		Physalaemus cicada			3389	http://amphibiaweb.org/species/3389	
Anura	Leptodactylidae		Physalaemus		crombiei		Physalaemus crombiei			3391	http://amphibiaweb.org/species/3391	
Anura	Leptodactylidae		Physalaemus		cuqui		Physalaemus cuqui			3392	http://amphibiaweb.org/species/3392	
Anura	Leptodactylidae		Physalaemus		cuvieri		Physalaemus cuvieri			3393	http://amphibiaweb.org/species/3393	
Anura	Leptodactylidae		Physalaemus		deimaticus		Physalaemus deimaticus			3394	http://amphibiaweb.org/species/3394	
Anura	Leptodactylidae		Physalaemus		ephippifer	Steindachner's dwarf frog	Physalaemus ephippifer			3396	http://amphibiaweb.org/species/3396	
Anura	Leptodactylidae		Physalaemus		erikae		Physalaemus erikae			6408	http://amphibiaweb.org/species/6408	
Anura	Leptodactylidae		Physalaemus		erythros		Physalaemus erythros			6214	http://amphibiaweb.org/species/6214	
Anura	Leptodactylidae		Physalaemus		evangelistai		Physalaemus evangelistai			3397	http://amphibiaweb.org/species/3397	
Anura	Leptodactylidae		Physalaemus		feioi					7506	http://amphibiaweb.org/species/7506	
Anura	Leptodactylidae		Physalaemus		fernandezae		Physalaemus fernandezae		Physalaemus barbouri, Paludicola fernandezae	3398	http://amphibiaweb.org/species/3398	
Anura	Leptodactylidae		Physalaemus		fischeri		Physalaemus fischeri		Physalaemus enesefae, Paludicola fischeri, Physalaemus neglectus dunni	3399	http://amphibiaweb.org/species/3399	
Anura	Leptodactylidae		Physalaemus		gracilis		Physalaemus gracilis		Physalaemus bischoffi, Paludicola gracilis, Paludicola ranina	3401	http://amphibiaweb.org/species/3401	
Anura	Leptodactylidae		Physalaemus		henselii		Physalaemus henselii			3402	http://amphibiaweb.org/species/3402	
Anura	Leptodactylidae		Physalaemus		insperatus		Physalaemus insperatus			7391	http://amphibiaweb.org/species/7391	
Anura	Leptodactylidae		Physalaemus		irroratus		Physalaemus irroratus			7010	http://amphibiaweb.org/species/7010	
Anura	Leptodactylidae		Physalaemus		jordanensis	Jordans Dwarf Frog, rãzinha	Physalaemus jordanensis			3403	http://amphibiaweb.org/species/3403	
Anura	Leptodactylidae		Physalaemus		kroyeri		Physalaemus kroyeri			3404	http://amphibiaweb.org/species/3404	
Anura	Leptodactylidae		Physalaemus		lateristriga					7505	http://amphibiaweb.org/species/7505	
Anura	Leptodactylidae		Physalaemus		lisei		Physalaemus lisei			3405	http://amphibiaweb.org/species/3405	
Anura	Leptodactylidae		Physalaemus		maculiventris		Physalaemus maculiventris			3406	http://amphibiaweb.org/species/3406	
Anura	Leptodactylidae		Physalaemus		marmoratus		Physalaemus marmoratus			7012	http://amphibiaweb.org/species/7012	
Anura	Leptodactylidae		Physalaemus		maximus		Physalaemus maximus			5490	http://amphibiaweb.org/species/5490	
Anura	Leptodactylidae		Physalaemus		moreirae	Sorocaba Dwarf Frog	Physalaemus moreirae			3407	http://amphibiaweb.org/species/3407	
Anura	Leptodactylidae		Physalaemus		nanus		Physalaemus nanus			3408	http://amphibiaweb.org/species/3408	
Anura	Leptodactylidae		Physalaemus		obtectus		Physalaemus obtectus			3410	http://amphibiaweb.org/species/3410	
Anura	Leptodactylidae		Physalaemus		olfersii		Physalaemus olfersii			3411	http://amphibiaweb.org/species/3411	
Anura	Leptodactylidae		Physalaemus		orophilus					7507	http://amphibiaweb.org/species/7507	
Anura	Leptodactylidae		Physalaemus		riograndensis		Physalaemus riograndensis			3415	http://amphibiaweb.org/species/3415	
Anura	Leptodactylidae		Physalaemus		rupestris		Physalaemus rupestris			3416	http://amphibiaweb.org/species/3416	
Anura	Leptodactylidae		Physalaemus		santafecinus	Santa Fe dwarf frog	Physalaemus santafecinus			3417	http://amphibiaweb.org/species/3417	
Anura	Leptodactylidae		Physalaemus		signifer		Physalaemus signifer			3418	http://amphibiaweb.org/species/3418	
Anura	Leptodactylidae		Physalaemus		soaresi		Physalaemus soaresi			3419	http://amphibiaweb.org/species/3419	
Anura	Leptodactylidae		Physalaemus		spiniger		Physalaemus spiniger			3420	http://amphibiaweb.org/species/3420	
Anura	Leptodactylidae		Pleurodema		alium					7555	http://amphibiaweb.org/species/7555	
Anura	Leptodactylidae		Pleurodema		bibroni		Pleurodema bibroni			3422	http://amphibiaweb.org/species/3422	
Anura	Leptodactylidae		Pleurodema		borellii		Pleurodema borellii			3423	http://amphibiaweb.org/species/3423	
Anura	Leptodactylidae		Pleurodema		brachyops		Pleurodema brachyops			3424	http://amphibiaweb.org/species/3424	
Anura	Leptodactylidae		Pleurodema		bufoninum		Pleurodema bufoninum		Pleurodema bufonina	3425	http://amphibiaweb.org/species/3425	
Anura	Leptodactylidae		Pleurodema		cinereum		Pleurodema cinereum		Pleurodema cinerea, Paludicola alpina	3426	http://amphibiaweb.org/species/3426	
Anura	Leptodactylidae		Pleurodema		cordobae					7284	http://amphibiaweb.org/species/7284	
Anura	Leptodactylidae		Pleurodema		diplolister		Pleurodema diplolister		Pleurodema diplolistris	3427	http://amphibiaweb.org/species/3427	
Anura	Leptodactylidae		Pleurodema		fuscomaculatum		Pleurodema fuscomaculatum		Physalaemus fuscomaculatus	3400	http://amphibiaweb.org/species/3400	
Anura	Leptodactylidae		Pleurodema		guayapae		Pleurodema guayapae			3428	http://amphibiaweb.org/species/3428	
Anura	Leptodactylidae		Pleurodema		kriegi		Pleurodema kriegi			3429	http://amphibiaweb.org/species/3429	
Anura	Leptodactylidae		Pleurodema		marmoratum		Pleurodema marmoratum		Pleurodema marmorata, Pleurodema sagittifer, Phrynopus spectabilis	3430	http://amphibiaweb.org/species/3430	
Anura	Leptodactylidae		Pleurodema		nebulosum		Pleurodema nebulosum		Pleurodema nebulosa	3431	http://amphibiaweb.org/species/3431	
Anura	Leptodactylidae		Pleurodema		thaul	Chilean Four-eyed Frog, Chile Four-eyed Frog, Sapito de Cuatro Ojos (Spanish)	Pleurodema thaul			3432	http://amphibiaweb.org/species/3432	
Anura	Leptodactylidae		Pleurodema		tucumanum		Pleurodema tucumanum		Pleurodema tucumana	3433	http://amphibiaweb.org/species/3433	
Anura	Leptodactylidae		Pseudopaludicola		boliviana		Pseudopaludicola boliviana			3435	http://amphibiaweb.org/species/3435	
Anura	Leptodactylidae		Pseudopaludicola		canga		Pseudopaludicola canga			6222	http://amphibiaweb.org/species/6222	
Anura	Leptodactylidae		Pseudopaludicola		ceratophryes		Pseudopaludicola ceratophryes			3436	http://amphibiaweb.org/species/3436	
Anura	Leptodactylidae		Pseudopaludicola		falcipes		Pseudopaludicola falcipes			3437	http://amphibiaweb.org/species/3437	
Anura	Leptodactylidae		Pseudopaludicola		giarettai					7831	http://amphibiaweb.org/species/7831	
Anura	Leptodactylidae		Pseudopaludicola		hyleaustralis					7922	http://amphibiaweb.org/species/7922	
Anura	Leptodactylidae		Pseudopaludicola		llanera		Pseudopaludicola llanera			3438	http://amphibiaweb.org/species/3438	
Anura	Leptodactylidae		Pseudopaludicola		mineira		Pseudopaludicola mineira			3439	http://amphibiaweb.org/species/3439	
Anura	Leptodactylidae		Pseudopaludicola		murundu					7504	http://amphibiaweb.org/species/7504	
Anura	Leptodactylidae		Pseudopaludicola		mystacalis		Pseudopaludicola mystacalis			3440	http://amphibiaweb.org/species/3440	
Anura	Leptodactylidae		Pseudopaludicola		pusilla		Pseudopaludicola pusilla			3441	http://amphibiaweb.org/species/3441	
Anura	Leptodactylidae		Pseudopaludicola		riopiedadensis		Pseudopaludicola riopiedadensis			5631	http://amphibiaweb.org/species/5631	
Anura	Leptodactylidae		Pseudopaludicola		saltica		Pseudopaludicola saltica			3442	http://amphibiaweb.org/species/3442	
Anura	Leptodactylidae		Pseudopaludicola		ternetzi		Pseudopaludicola ternetzi			3443	http://amphibiaweb.org/species/3443	
Anura	Leptodactylidae		Scythrophrys		sawayae		Scythrophrys sawayae		Zachaenus sawayae	2679	http://amphibiaweb.org/species/2679	
Anura	Leptodactylidae		Somuncuria		somuncurensis		Somuncuria somuncurensis		Telmatobius somuncurensis	2681	http://amphibiaweb.org/species/2681	
